Condition	Model	Region Code	Seller rating	Seller rating count	Duration	Number of pictures	Length of description	End Weekday	Start Weekday	End Hour	Handling time	Global shipping	Shipping Locations	Shipping Type	Return accepted	Price
6.0	2.0	1.0	100.0	0.0	7.0	3.0	321.0	2.0	2.0	20.0	2.0	1.0	40.0	7.0	0.0	375.0
1.0	4.0	3.0	99.9	5.0	7.0	4.0	5744.0	3.0	3.0	3.0	1.0	0.0	1.0	3.0	1.0	86.01
2.0	6.0	3.0	100.0	3.0	7.0	8.0	734.0	1.0	1.0	2.0	1.0	0.0	1.0	5.0	1.0	125.0
1.0	4.0	3.0	100.0	0.0	3.0	4.0	496.0	5.0	2.0	20.0	2.0	1.0	40.0	7.0	0.0	65.0
1.0	2.0	1.0	99.3	5.0	5.0	5.0	2152.0	6.0	1.0	15.0	1.0	0.0	1.0	7.0	1.0	305.0
2.0	2.0	1.0	100.0	1.0	7.0	11.0	242.0	7.0	7.0	18.0	3.0	0.0	1.0	3.0	0.0	395.0
1.0	3.0	3.0	100.0	1.0	7.0	3.0	56.0	7.0	7.0	22.0	2.0	1.0	40.0	7.0	0.0	41.0
2.0	6.0	3.0	100.0	3.0	3.0	10.0	203.0	2.0	6.0	0.0	1.0	1.0	40.0	3.0	1.0	42.0
2.0	3.0	3.0	100.0	3.0	3.0	3.0	546.0	4.0	1.0	4.0	1.0	1.0	40.0	7.0	0.0	127.5
2.0	2.0	1.0	100.0	3.0	7.0	5.0	279.0	2.0	2.0	20.0	3.0	1.0	40.0	7.0	0.0	375.0
1.0	3.0	3.0	100.0	2.0	3.0	6.0	381.0	2.0	6.0	14.0	1.0	0.0	1.0	5.0	0.0	1.7
2.0	7.0	3.0	100.0	2.0	3.0	6.0	484.0	5.0	2.0	2.0	2.0	1.0	40.0	7.0	0.0	59.0
6.0	2.0	1.0	100.0	4.0	7.0	10.0	570.0	1.0	1.0	22.0	3.0	0.0	1.0	5.0	1.0	365.0
6.0	4.0	3.0	100.0	0.0	7.0	10.0	481.0	4.0	4.0	20.0	2.0	0.0	1.0	7.0	1.0	164.99
2.0	3.0	3.0	98.7	3.0	3.0	7.0	1804.0	2.0	6.0	20.0	2.0	0.0	1.0	7.0	0.0	100.0
2.0	3.0	3.0	100.0	3.0	1.0	4.0	1069.0	3.0	2.0	18.0	3.0	1.0	249.0	7.0	0.0	122.5
1.0	3.0	3.0	100.0	3.0	3.0	3.0	150.0	1.0	5.0	1.0	2.0	0.0	1.0	7.0	0.0	17.0
2.0	4.0	3.0	99.4	11.0	1.0	3.0	4316.0	1.0	7.0	3.0	1.0	0.0	1.0	5.0	1.0	113.5
1.0	4.0	3.0	99.7	3.0	7.0	12.0	100.0	1.0	1.0	21.0	1.0	0.0	1.0	7.0	1.0	86.55
1.0	2.0	1.0	99.3	5.0	3.0	6.0	2146.0	5.0	2.0	16.0	1.0	0.0	1.0	7.0	1.0	295.0
2.0	4.0	3.0	100.0	4.0	3.0	4.0	1422.0	2.0	6.0	2.0	1.0	0.0	1.0	7.0	0.0	167.5
2.0	1.0	1.0	100.0	2.0	7.0	6.0	678.0	1.0	1.0	3.0	2.0	0.0	1.0	7.0	0.0	130.5
2.0	5.0	3.0	98.7	3.0	7.0	6.0	2708.0	5.0	5.0	14.0	1.0	1.0	40.0	7.0	1.0	20.5
2.0	4.0	3.0	100.0	4.0	7.0	4.0	1107.0	1.0	1.0	16.0	1.0	0.0	1.0	7.0	0.0	154.5
6.0	4.0	3.0	100.0	2.0	7.0	12.0	914.0	3.0	3.0	18.0	2.0	1.0	40.0	7.0	1.0	304.99
6.0	2.0	1.0	0.0	0.0	5.0	5.0	256.0	1.0	3.0	21.0	1.0	0.0	1.0	5.0	1.0	380.01
2.0	6.0	2.0	0.0	0.0	3.0	6.0	195.0	2.0	6.0	3.0	2.0	0.0	1.0	7.0	0.0	13.5
2.0	2.0	1.0	100.0	0.0	7.0	6.0	110.0	1.0	1.0	18.0	2.0	0.0	1.0	7.0	0.0	355.0
2.0	2.0	1.0	99.3	5.0	3.0	6.0	2146.0	1.0	5.0	16.0	1.0	0.0	1.0	7.0	1.0	270.0
2.0	2.0	1.0	99.3	5.0	3.0	4.0	2284.0	1.0	5.0	15.0	1.0	0.0	1.0	7.0	1.0	275.0
2.0	1.0	1.0	99.3	4.0	7.0	6.0	1615.0	1.0	1.0	23.0	1.0	0.0	1.0	3.0	1.0	109.5
2.0	4.0	3.0	100.0	1.0	1.0	3.0	180.0	5.0	4.0	0.0	3.0	0.0	1.0	3.0	0.0	182.5
2.0	3.0	3.0	99.8	6.0	7.0	10.0	416.0	1.0	1.0	1.0	1.0	1.0	40.0	7.0	1.0	105.55
2.0	4.0	3.0	99.4	3.0	3.0	10.0	559.0	5.0	2.0	18.0	1.0	0.0	1.0	5.0	1.0	174.5
2.0	5.0	3.0	96.1	3.0	5.0	7.0	165.0	6.0	1.0	22.0	3.0	1.0	40.0	7.0	0.0	20.5
1.0	2.0	1.0	100.0	1.0	3.0	3.0	366.0	5.0	2.0	0.0	2.0	1.0	40.0	7.0	0.0	257.26
2.0	4.0	3.0	96.7	1.0	3.0	5.0	79.0	1.0	5.0	19.0	3.0	0.0	1.0	7.0	0.0	156.0
1.0	2.0	1.0	99.4	6.0	1.0	5.0	1158.0	1.0	7.0	3.0	1.0	1.0	40.0	7.0	1.0	330.0
1.0	3.0	3.0	99.7	5.0	7.0	5.0	3951.0	2.0	2.0	18.0	1.0	0.0	1.0	5.0	0.0	41.0
2.0	4.0	3.0	0.0	0.0	3.0	3.0	491.0	4.0	1.0	20.0	2.0	0.0	1.0	7.0	0.0	142.4
2.0	3.0	3.0	99.8	8.0	7.0	12.0	1658.0	3.0	3.0	1.0	2.0	0.0	1.0	5.0	1.0	105.0
2.0	6.0	3.0	99.6	5.0	7.0	6.0	2970.0	1.0	1.0	22.0	3.0	1.0	1.0	5.0	1.0	22.5
2.0	5.0	3.0	100.0	3.0	7.0	12.0	614.0	7.0	7.0	20.0	1.0	0.0	1.0	5.0	1.0	50.0
2.0	5.0	3.0	99.8	5.0	7.0	7.0	1960.0	3.0	3.0	2.0	1.0	0.0	1.0	5.0	1.0	20.5
2.0	3.0	3.0	100.0	2.0	7.0	4.0	871.0	4.0	4.0	3.0	1.0	0.0	1.0	5.0	1.0	112.5
2.0	4.0	3.0	96.4	4.0	10.0	5.0	220.0	4.0	1.0	21.0	2.0	0.0	1.0	7.0	1.0	178.5
1.0	3.0	3.0	99.9	5.0	7.0	3.0	226.0	1.0	1.0	20.0	1.0	1.0	12.0	3.0	0.0	102.51
2.0	1.0	1.0	98.8	9.0	5.0	7.0	3002.0	1.0	3.0	16.0	1.0	0.0	1.0	5.0	1.0	127.5
1.0	3.0	3.0	99.7	5.0	7.0	8.0	4050.0	2.0	2.0	17.0	1.0	0.0	1.0	5.0	0.0	61.0
2.0	2.0	1.0	99.3	5.0	5.0	6.0	2146.0	1.0	3.0	18.0	1.0	0.0	1.0	7.0	1.0	265.0
2.0	4.0	3.0	33.3	1.0	3.0	3.0	404.0	7.0	4.0	18.0	3.0	1.0	249.0	3.0	0.0	209.01
2.0	4.0	3.0	99.4	11.0	3.0	3.0	4432.0	4.0	1.0	23.0	1.0	0.0	1.0	5.0	1.0	135.0
2.0	6.0	3.0	99.5	7.0	5.0	6.0	456.0	2.0	4.0	21.0	2.0	0.0	1.0	7.0	0.0	10.5
2.0	2.0	1.0	75.0	0.0	7.0	3.0	366.0	4.0	4.0	14.0	1.0	0.0	1.0	3.0	0.0	320.0
2.0	3.0	3.0	98.9	2.0	3.0	3.0	87.0	7.0	4.0	21.0	3.0	1.0	40.0	7.0	0.0	89.99
